,Unnamed: 0,Destination,Origin,T1990,T1995,T2000,T2005,T2010,T2015,T2020,M1990,M1995,M2000,M2005,M2010,M2015,M2020,F1990,F1995,F2000,F2005,F2010,F2015,F2020,origin_lat,origin_long,dest_lat,dest_long
185,7800,middle africa,eastern europe,953.0,1106.0,1487.0,976.0,2097.0,2712.0,2701.0,385.0,427.0,544.0,490.0,902.0,1092.0,1080.0,568.0,679.0,943.0,486.0,1195.0,1620.0,1621.0,60.90245,56.64812,0.245791,20.311119
186,7801,middle africa,northern europe,12.0,26.0,37.0,287.0,235.0,279.0,318.0,6.0,13.0,17.0,161.0,135.0,149.0,174.0,6.0,13.0,20.0,126.0,100.0,130.0,144.0,61.541307,11.573982,0.245791,20.311119
187,7802,middle africa,southern europe,6292.0,7406.0,8649.0,9012.0,9312.0,9513.0,9287.0,3941.0,4531.0,5190.0,4722.0,4929.0,5052.0,4939.0,2351.0,2875.0,3459.0,4290.0,4383.0,4461.0,4348.0,40.04744,-3.988746,0.245791,20.311119
188,7803,middle africa,western europe,38476.0,39957.0,41944.0,32984.0,38995.0,46570.0,50500.0,20355.0,21069.0,22063.0,17733.0,21063.0,25727.0,27773.0,18121.0,18888.0,19881.0,15251.0,17932.0,20843.0,22727.0,48.144353,7.037436,0.245791,20.311119
189,7804,middle africa,latin america and the caribbean,164.0,190.0,266.0,169.0,403.0,536.0,531.0,49.0,51.0,65.0,71.0,137.0,167.0,164.0,115.0,139.0,201.0,98.0,266.0,369.0,367.0,19.432384,-100.460844,0.245791,20.311119
190,7805,middle africa,caribbean,164.0,190.0,266.0,169.0,403.0,536.0,531.0,49.0,51.0,65.0,71.0,137.0,167.0,164.0,115.0,139.0,201.0,98.0,266.0,369.0,367.0,18.500124,-75.063329,0.245791,20.311119
191,7806,middle africa,central america,,,,,,,,,,,,,,,,,,,,,,17.145601,-94.557348,0.245791,20.311119
192,7807,middle africa,south america,,,,,,,,,,,,,,,,,,,,,,-12.684091,-56.063741,0.245791,20.311119
193,7808,middle africa,northern america,805.0,1246.0,1629.0,2398.0,2325.0,2665.0,2938.0,591.0,892.0,1145.0,1478.0,1467.0,1610.0,1762.0,214.0,354.0,484.0,920.0,858.0,1055.0,1176.0,43.947885,-98.041543,0.245791,20.311119
194,7809,middle africa,oceania,9.0,13.0,16.0,13.0,13.0,10.0,10.0,9.0,9.0,8.0,6.0,6.0,5.0,6.0,,4.0,8.0,7.0,7.0,5.0,4.0,-21.439922,152.58884,0.245791,20.311119
195,7810,middle africa,australia and new zealand,9.0,13.0,16.0,13.0,13.0,10.0,10.0,9.0,9.0,8.0,6.0,6.0,5.0,6.0,,4.0,8.0,7.0,7.0,5.0,4.0,-25.79385,138.356838,0.245791,20.311119
196,8634,northern africa,world,2403325.0,2081640.0,1900448.0,1749718.0,1952040.0,2138918.0,3167926.0,1230710.0,1105808.0,1056699.0,1046124.0,1155582.0,1273692.0,1788054.0,1172615.0,975832.0,843749.0,703594.0,796458.0,865226.0,1379872.0,,,25.349166,20.092951
197,8639,northern africa,latin america and the caribbean,1691.0,1471.0,1318.0,1508.0,1643.0,1498.0,1845.0,772.0,709.0,686.0,867.0,936.0,917.0,1086.0,919.0,762.0,632.0,641.0,707.0,581.0,759.0,19.432384,-100.460844,25.349166,20.092951
198,8640,northern africa,oceania (excluding australia and new zealand),,,,,,,,,,,,,,,,,,,,,,-6.82688,145.715927,25.349166,20.092951
199,8641,northern africa,australia and new zealand,2138.0,1522.0,963.0,1099.0,1195.0,1109.0,1361.0,1165.0,850.0,576.0,709.0,764.0,747.0,888.0,973.0,672.0,387.0,390.0,431.0,362.0,473.0,-25.79385,138.356838,25.349166,20.092951
200,8655,northern africa,africa,1689632.0,1366376.0,1147120.0,884788.0,1027165.0,1080681.0,1924020.0,855024.0,704358.0,605925.0,489948.0,563693.0,592327.0,1008647.0,834608.0,662018.0,541195.0,394840.0,463472.0,488354.0,915373.0,11.375205,18.667941,25.349166,20.092951
201,8656,northern africa,eastern africa,1106236.0,912475.0,723706.0,460314.0,571303.0,630901.0,1379123.0,547917.0,461978.0,377113.0,256008.0,313497.0,344882.0,714248.0,558319.0,450497.0,346593.0,204306.0,257806.0,286019.0,664875.0,1.284477,36.395127,25.349166,20.092951
202,8657,northern africa,middle africa,233083.0,121032.0,106674.0,118689.0,125021.0,100188.0,144667.0,116906.0,61138.0,55249.0,61508.0,65712.0,52009.0,73970.0,116177.0,59894.0,51425.0,57181.0,59309.0,48179.0,70697.0,0.245791,20.311119,25.349166,20.092951
203,8658,northern africa,northern africa,309924.0,292819.0,276079.0,261794.0,294538.0,310813.0,354273.0,167033.0,158545.0,150770.0,147319.0,163095.0,172288.0,193678.0,142891.0,134274.0,125309.0,114475.0,131443.0,138525.0,160595.0,25.349166,20.092951,25.349166,20.092951
204,8659,northern africa,southern africa,1112.0,952.0,836.0,953.0,1037.0,961.0,1180.0,549.0,494.0,463.0,573.0,615.0,622.0,721.0,563.0,458.0,373.0,380.0,422.0,339.0,459.0,-23.955657,23.723146,25.349166,20.092951
205,8660,northern africa,western africa,39277.0,39098.0,39825.0,43038.0,35266.0,37818.0,44777.0,22619.0,22203.0,22330.0,24540.0,20774.0,22526.0,26030.0,16658.0,16895.0,17495.0,18498.0,14492.0,15292.0,18747.0,13.01892,-4.551812,25.349166,20.092951
206,8661,northern africa,asia,405841.0,476622.0,570622.0,658938.0,707842.0,842945.0,973338.0,219134.0,280001.0,356335.0,443424.0,475209.0,563324.0,633077.0,186707.0,196621.0,214287.0,215514.0,232633.0,279621.0,340261.0,47.594606,87.520641,25.349166,20.092951
207,8662,northern africa,central asia,1180.0,1540.0,1955.0,2195.0,2400.0,2453.0,4512.0,709.0,1059.0,1454.0,1712.0,1873.0,1953.0,3130.0,471.0,481.0,501.0,483.0,527.0,500.0,1382.0,44.488183,66.966089,25.349166,20.092951
208,8663,northern africa,eastern asia,10340.0,8545.0,6987.0,7817.0,7679.0,7396.0,8993.0,6130.0,5046.0,4146.0,4942.0,4934.0,4903.0,5822.0,4210.0,3499.0,2841.0,2875.0,2745.0,2493.0,3171.0,35.736775,105.679125,25.349166,20.092951
209,8664,northern africa,south-eastern asia,24461.0,26615.0,29521.0,32341.0,35342.0,36218.0,41271.0,16939.0,18793.0,21290.0,24542.0,26763.0,27873.0,31504.0,7522.0,7822.0,8231.0,7799.0,8579.0,8345.0,9767.0,-0.004774,114.124768,25.349166,20.092951
210,8665,northern africa,southern asia,9663.0,10428.0,11451.0,12603.0,12549.0,12652.0,14793.0,6057.0,6794.0,7742.0,8964.0,9156.0,9430.0,10850.0,3606.0,3634.0,3709.0,3639.0,3393.0,3222.0,3943.0,25.436697,75.162443,25.349166,20.092951
211,8666,northern africa,western asia,360197.0,429494.0,520708.0,603982.0,649872.0,784226.0,903769.0,189299.0,248309.0,321703.0,403264.0,432483.0,519165.0,581771.0,170898.0,181185.0,199005.0,200718.0,217389.0,265061.0,321998.0,25.422319,44.576248,25.349166,20.092951
212,8667,northern africa,europe,195892.0,140250.0,92257.0,100775.0,121504.0,129679.0,150592.0,97221.0,69608.0,46682.0,55029.0,65320.0,71571.0,82281.0,98671.0,70642.0,45575.0,45746.0,56184.0,58108.0,68311.0,48.753021,18.93452,25.349166,20.092951
213,8668,northern africa,eastern europe,46742.0,30468.0,15172.0,17066.0,18561.0,17067.0,21115.0,17141.0,11670.0,6831.0,8676.0,9277.0,9413.0,10888.0,29601.0,18798.0,8341.0,8390.0,9284.0,7654.0,10227.0,60.90245,56.64812,25.349166,20.092951
214,8669,northern africa,northern europe,18365.0,14928.0,12036.0,13263.0,14471.0,14590.0,16975.0,10195.0,8169.0,6534.0,7941.0,8608.0,8941.0,10250.0,8170.0,6759.0,5502.0,5322.0,5863.0,5649.0,6725.0,61.541307,11.573982,25.349166,20.092951
215,8670,northern africa,southern europe,34419.0,26001.0,18803.0,20501.0,22343.0,23495.0,27273.0,18200.0,13550.0,9682.0,11436.0,12367.0,13309.0,15315.0,16219.0,12451.0,9121.0,9065.0,9976.0,10186.0,11958.0,40.04744,-3.988746,25.349166,20.092951
216,8671,northern africa,western europe,96366.0,68853.0,46246.0,49945.0,66129.0,74527.0,85229.0,51685.0,36219.0,23635.0,26976.0,35068.0,39908.0,45828.0,44681.0,32634.0,22611.0,22969.0,31061.0,34619.0,39401.0,48.144353,7.037436,25.349166,20.092951
217,8672,northern africa,latin america and the caribbean,1691.0,1471.0,1318.0,1508.0,1643.0,1498.0,1845.0,772.0,709.0,686.0,867.0,936.0,917.0,1086.0,919.0,762.0,632.0,641.0,707.0,581.0,759.0,19.432384,-100.460844,25.349166,20.092951
218,8673,northern africa,caribbean,25.0,24.0,24.0,28.0,30.0,21.0,29.0,8.0,8.0,8.0,10.0,10.0,9.0,11.0,17.0,16.0,16.0,18.0,20.0,12.0,18.0,18.500124,-75.063329,25.349166,20.092951
219,8674,northern africa,central america,696.0,700.0,730.0,824.0,902.0,891.0,1038.0,280.0,323.0,382.0,481.0,525.0,551.0,620.0,416.0,377.0,348.0,343.0,377.0,340.0,418.0,17.145601,-94.557348,25.349166,20.092951
220,8675,northern africa,south america,970.0,747.0,564.0,656.0,711.0,586.0,778.0,484.0,378.0,296.0,376.0,401.0,357.0,455.0,486.0,369.0,268.0,280.0,310.0,229.0,323.0,-12.684091,-56.063741,25.349166,20.092951
221,8676,northern africa,northern america,33018.0,24473.0,16833.0,18544.0,20397.0,20420.0,23989.0,17697.0,13288.0,9515.0,11378.0,12407.0,12837.0,14785.0,15321.0,11185.0,7318.0,7166.0,7990.0,7583.0,9204.0,43.947885,-98.041543,25.349166,20.092951
222,8677,northern africa,oceania,2138.0,1522.0,963.0,1099.0,1195.0,1109.0,1361.0,1165.0,850.0,576.0,709.0,764.0,747.0,888.0,973.0,672.0,387.0,390.0,431.0,362.0,473.0,-21.439922,152.58884,25.349166,20.092951
223,8678,northern africa,australia and new zealand,2138.0,1522.0,963.0,1099.0,1195.0,1109.0,1361.0,1165.0,850.0,576.0,709.0,764.0,747.0,888.0,973.0,672.0,387.0,390.0,431.0,362.0,473.0,-25.79385,138.356838,25.349166,20.092951
224,9555,southern africa,world,1395265.0,1201708.0,1267695.0,1582721.0,2352541.0,3477903.0,3125072.0,841812.0,718438.0,745852.0,909827.0,1351820.0,1905968.0,1772593.0,553453.0,483270.0,521843.0,672894.0,1000721.0,1571935.0,1352479.0,,,-23.955657,23.723146
225,9560,southern africa,latin america and the caribbean,6935.0,6213.0,6552.0,7352.0,9765.0,12016.0,13774.0,2981.0,2816.0,3083.0,3404.0,4421.0,5450.0,7034.0,3954.0,3397.0,3469.0,3948.0,5344.0,6566.0,6740.0,19.432384,-100.460844,-23.955657,23.723146
226,9561,southern africa,oceania (excluding australia and new zealand),178.0,109.0,76.0,94.0,135.0,171.0,197.0,80.0,55.0,46.0,54.0,77.0,99.0,125.0,98.0,54.0,30.0,40.0,58.0,72.0,72.0,-6.82688,145.715927,-23.955657,23.723146
227,9562,southern africa,australia and new zealand,6600.0,5273.0,5249.0,6589.0,9743.0,9096.0,10626.0,2724.0,2344.0,2455.0,2971.0,4337.0,4425.0,5409.0,3876.0,2929.0,2794.0,3618.0,5406.0,4671.0,5217.0,-25.79385,138.356838,-23.955657,23.723146
228,9576,southern africa,africa,922363.0,834340.0,870591.0,1116543.0,1718813.0,2013377.0,2047496.0,625141.0,537714.0,537149.0,673370.0,1025715.0,1126280.0,1183008.0,297222.0,296626.0,333442.0,443173.0,693098.0,887097.0,864488.0,11.375205,18.667941,-23.955657,23.723146
229,9577,southern africa,eastern africa,540300.0,518762.0,508352.0,681660.0,1085740.0,1405000.0,1433038.0,356997.0,333679.0,330069.0,435698.0,683639.0,809202.0,852666.0,183303.0,185083.0,178283.0,245962.0,402101.0,595798.0,580372.0,1.284477,36.395127,-23.955657,23.723146
230,9578,southern africa,middle africa,49737.0,55237.0,91744.0,99850.0,130904.0,194695.0,187553.0,29845.0,33043.0,54210.0,53548.0,70379.0,105001.0,106689.0,19892.0,22194.0,37534.0,46302.0,60525.0,89694.0,80864.0,0.245791,20.311119,-23.955657,23.723146
231,9579,southern africa,northern africa,6450.0,5156.0,5084.0,6157.0,8501.0,10683.0,12321.0,3288.0,2784.0,2884.0,3395.0,4591.0,5768.0,7288.0,3162.0,2372.0,2200.0,2762.0,3910.0,4915.0,5033.0,25.349166,20.092951,-23.955657,23.723146
232,9580,southern africa,southern africa,295411.0,235191.0,250697.0,310508.0,455634.0,341022.0,360129.0,213376.0,153758.0,139051.0,167144.0,241841.0,164699.0,175379.0,82035.0,81433.0,111646.0,143364.0,213793.0,176323.0,184750.0,-23.955657,23.723146,-23.955657,23.723146
233,9581,southern africa,western africa,30465.0,19994.0,14714.0,18368.0,38034.0,61977.0,54455.0,21635.0,14450.0,10935.0,13585.0,25265.0,41610.0,40986.0,8830.0,5544.0,3779.0,4783.0,12769.0,20367.0,13469.0,13.01892,-4.551812,-23.955657,23.723146
234,9582,southern africa,asia,50312.0,47307.0,55294.0,70353.0,106637.0,128580.0,115225.0,26572.0,27006.0,32698.0,40326.0,61058.0,77768.0,75438.0,23740.0,20301.0,22596.0,30027.0,45579.0,50812.0,39787.0,47.594606,87.520641,-23.955657,23.723146
235,9583,southern africa,central asia,,,,20.0,29.0,37.0,42.0,,,,8.0,11.0,14.0,19.0,,,,12.0,18.0,23.0,23.0,44.488183,66.966089,-23.955657,23.723146
236,9584,southern africa,eastern asia,19306.0,16948.0,17884.0,22122.0,22134.0,21116.0,21637.0,10317.0,10038.0,11220.0,13351.0,13065.0,13134.0,14064.0,8989.0,6910.0,6664.0,8771.0,9069.0,7982.0,7573.0,35.736775,105.679125,-23.955657,23.723146
237,9585,southern africa,south-eastern asia,5172.0,3636.0,3000.0,3655.0,5105.0,6452.0,7449.0,2128.0,1519.0,1212.0,1400.0,1849.0,2323.0,3229.0,3044.0,2117.0,1788.0,2255.0,3256.0,4129.0,4220.0,-0.004774,114.124768,-23.955657,23.723146
238,9586,southern africa,southern asia,18755.0,21037.0,28528.0,37036.0,68586.0,87170.0,70109.0,10747.0,12492.0,17033.0,21594.0,40577.0,55215.0,48996.0,8008.0,8545.0,11495.0,15442.0,28009.0,31955.0,21113.0,25.436697,75.162443,-23.955657,23.723146
239,9587,southern africa,western asia,7079.0,5686.0,5882.0,7520.0,10783.0,13805.0,15988.0,3380.0,2957.0,3233.0,3973.0,5556.0,7082.0,9130.0,3699.0,2729.0,2649.0,3547.0,5227.0,6723.0,6858.0,25.422319,44.576248,-23.955657,23.723146
240,9588,southern africa,europe,271865.0,228301.0,245022.0,311920.0,271293.0,223700.0,254975.0,117018.0,108320.0,123430.0,153183.0,132325.0,108693.0,131599.0,154847.0,119981.0,121592.0,158737.0,138968.0,115007.0,123376.0,48.753021,18.93452,-23.955657,23.723146
241,9589,southern africa,eastern europe,12016.0,10619.0,11957.0,15021.0,21340.0,27210.0,31512.0,5884.0,5502.0,6299.0,7573.0,10315.0,13075.0,17068.0,6132.0,5117.0,5658.0,7448.0,11025.0,14135.0,14444.0,60.90245,56.64812,-23.955657,23.723146
242,9590,southern africa,northern europe,132789.0,118220.0,137616.0,179747.0,135043.0,84701.0,93943.0,54515.0,54607.0,67397.0,86019.0,64449.0,39999.0,45616.0,78274.0,63613.0,70219.0,93728.0,70594.0,44702.0,48327.0,61.541307,11.573982,-23.955657,23.723146
243,9591,southern africa,southern europe,39038.0,33842.0,38058.0,49178.0,51800.0,53527.0,62236.0,18178.0,17395.0,20794.0,25960.0,26746.0,27370.0,34578.0,20860.0,16447.0,17264.0,23218.0,25054.0,26157.0,27658.0,40.04744,-3.988746,-23.955657,23.723146
244,9592,southern africa,western europe,88022.0,65620.0,57391.0,67974.0,63110.0,58262.0,67284.0,38441.0,30816.0,28940.0,33631.0,30815.0,28249.0,34337.0,49581.0,34804.0,28451.0,34343.0,32295.0,30013.0,32947.0,48.144353,7.037436,-23.955657,23.723146
245,9593,southern africa,latin america and the caribbean,6935.0,6213.0,6552.0,7352.0,9765.0,12016.0,13774.0,2981.0,2816.0,3083.0,3404.0,4421.0,5450.0,7034.0,3954.0,3397.0,3469.0,3948.0,5344.0,6566.0,6740.0,19.432384,-100.460844,-23.955657,23.723146
246,9594,southern africa,caribbean,2386.0,2292.0,2348.0,2255.0,2667.0,3061.0,3442.0,1060.0,1027.0,1080.0,1061.0,1274.0,1491.0,1810.0,1326.0,1265.0,1268.0,1194.0,1393.0,1570.0,1632.0,18.500124,-75.063329,-23.955657,23.723146
247,9595,southern africa,central america,333.0,244.0,229.0,300.0,435.0,559.0,647.0,151.0,119.0,115.0,147.0,206.0,265.0,349.0,182.0,125.0,114.0,153.0,229.0,294.0,298.0,17.145601,-94.557348,-23.955657,23.723146
248,9596,southern africa,south america,4216.0,3677.0,3975.0,4797.0,6663.0,8396.0,9685.0,1770.0,1670.0,1888.0,2196.0,2941.0,3694.0,4875.0,2446.0,2007.0,2087.0,2601.0,3722.0,4702.0,4810.0,-12.684091,-56.063741,-23.955657,23.723146
249,9597,southern africa,northern america,15132.0,11820.0,11536.0,14797.0,14926.0,14834.0,17196.0,6809.0,5510.0,5407.0,6635.0,7046.0,7396.0,9027.0,8323.0,6310.0,6129.0,8162.0,7880.0,7438.0,8169.0,43.947885,-98.041543,-23.955657,23.723146
250,9598,southern africa,oceania,6778.0,5382.0,5325.0,6683.0,9878.0,9267.0,10823.0,2804.0,2399.0,2501.0,3025.0,4414.0,4524.0,5534.0,3974.0,2983.0,2824.0,3658.0,5464.0,4743.0,5289.0,-21.439922,152.58884,-23.955657,23.723146
251,9599,southern africa,australia and new zealand,6600.0,5273.0,5249.0,6589.0,9743.0,9096.0,10626.0,2724.0,2344.0,2455.0,2971.0,4337.0,4425.0,5409.0,3876.0,2929.0,2794.0,3618.0,5406.0,4671.0,5217.0,-25.79385,138.356838,-23.955657,23.723146
252,10380,western africa,world,4470738.0,5433595.0,5261131.0,5957048.0,6321637.0,7067138.0,7552097.0,2392396.0,2876376.0,2794970.0,3194953.0,3388693.0,3754026.0,4000618.0,2078342.0,2557219.0,2466161.0,2762095.0,2932944.0,3313112.0,3551479.0,,,13.01892,-4.551812
253,10385,western africa,latin america and the caribbean,1234.0,1381.0,1315.0,1667.0,7211.0,15819.0,16317.0,632.0,740.0,697.0,912.0,3735.0,8576.0,8823.0,602.0,641.0,618.0,755.0,3476.0,7243.0,7494.0,19.432384,-100.460844,13.01892,-4.551812
254,10386,western africa,oceania (excluding australia and new zealand),,,,,600.0,1807.0,1871.0,,,,,290.0,985.0,1023.0,,,,,310.0,822.0,848.0,-6.82688,145.715927,13.01892,-4.551812
255,10387,western africa,australia and new zealand,17.0,17.0,19.0,27.0,27.0,45.0,45.0,5.0,6.0,6.0,10.0,11.0,23.0,24.0,12.0,11.0,13.0,17.0,16.0,22.0,21.0,-25.79385,138.356838,13.01892,-4.551812
256,10401,western africa,africa,4090920.0,5082089.0,4895971.0,5477215.0,5778479.0,6500526.0,6956671.0,2191705.0,2692215.0,2607924.0,2937261.0,3097529.0,3461582.0,3695490.0,1899215.0,2389874.0,2288047.0,2539954.0,2680950.0,3038944.0,3261181.0,11.375205,18.667941,13.01892,-4.551812
257,10402,western africa,eastern africa,1229.0,1560.0,2212.0,2254.0,2998.0,6359.0,6606.0,565.0,722.0,970.0,1005.0,1363.0,3310.0,3422.0,664.0,838.0,1242.0,1249.0,1635.0,3049.0,3184.0,1.284477,36.395127,13.01892,-4.551812
258,10403,western africa,middle africa,40282.0,42188.0,43665.0,94301.0,82864.0,112726.0,146642.0,21802.0,22758.0,23525.0,51738.0,45738.0,60858.0,79009.0,18480.0,19430.0,20140.0,42563.0,37126.0,51868.0,67633.0,0.245791,20.311119,13.01892,-4.551812
259,10404,western africa,northern africa,15707.0,16498.0,16353.0,18897.0,45945.0,58237.0,63345.0,7921.0,8322.0,8243.0,9588.0,24092.0,31268.0,33893.0,7786.0,8176.0,8110.0,9309.0,21853.0,26969.0,29452.0,25.349166,20.092951,13.01892,-4.551812
260,10405,western africa,southern africa,271.0,254.0,247.0,141.0,590.0,2045.0,2079.0,70.0,57.0,50.0,92.0,385.0,1282.0,1318.0,201.0,197.0,197.0,49.0,205.0,763.0,761.0,-23.955657,23.723146,13.01892,-4.551812
261,10406,western africa,western africa,4033431.0,5021589.0,4833494.0,5361622.0,5646082.0,6321159.0,6737999.0,2161347.0,2660356.0,2575136.0,2874838.0,3025951.0,3364864.0,3577848.0,1872084.0,2361233.0,2258358.0,2486784.0,2620131.0,2956295.0,3160151.0,13.01892,-4.551812,13.01892,-4.551812
262,10407,western africa,asia,13783.0,13868.0,13519.0,10576.0,21871.0,27915.0,30921.0,8103.0,8078.0,7605.0,6786.0,12679.0,16058.0,17454.0,5680.0,5790.0,5914.0,3790.0,9192.0,11857.0,13467.0,47.594606,87.520641,13.01892,-4.551812
263,10408,western africa,central asia,,,,,1488.0,1832.0,2146.0,,,,,856.0,1054.0,1235.0,,,,,632.0,778.0,911.0,44.488183,66.966089,13.01892,-4.551812
264,10409,western africa,eastern asia,1544.0,1524.0,1497.0,1868.0,6449.0,8974.0,9952.0,1097.0,1087.0,1063.0,1283.0,3646.0,5052.0,5508.0,447.0,437.0,434.0,585.0,2803.0,3922.0,4444.0,35.736775,105.679125,13.01892,-4.551812
265,10410,western africa,south-eastern asia,31.0,35.0,40.0,45.0,1059.0,1369.0,1573.0,16.0,20.0,22.0,25.0,521.0,683.0,786.0,15.0,15.0,18.0,20.0,538.0,686.0,787.0,-0.004774,114.124768,13.01892,-4.551812
266,10411,western africa,southern asia,1695.0,1665.0,1702.0,1818.0,2523.0,3299.0,3411.0,1028.0,1021.0,1010.0,1312.0,1873.0,2307.0,2237.0,667.0,644.0,692.0,506.0,650.0,992.0,1174.0,25.436697,75.162443,13.01892,-4.551812
267,10412,western africa,western asia,10513.0,10644.0,10280.0,6845.0,10352.0,12441.0,13839.0,5962.0,5950.0,5510.0,4166.0,5783.0,6962.0,7688.0,4551.0,4694.0,4770.0,2679.0,4569.0,5479.0,6151.0,25.422319,44.576248,13.01892,-4.551812
268,10413,western africa,europe,30664.0,30463.0,28421.0,34915.0,32607.0,35893.0,37920.0,15741.0,15772.0,14704.0,18333.0,16893.0,18483.0,19623.0,14923.0,14691.0,13717.0,16582.0,15714.0,17410.0,18297.0,48.753021,18.93452,13.01892,-4.551812
269,10414,western africa,eastern europe,1241.0,1211.0,1151.0,1383.0,1375.0,1402.0,1512.0,659.0,694.0,669.0,779.0,716.0,701.0,766.0,582.0,517.0,482.0,604.0,659.0,701.0,746.0,60.90245,56.64812,13.01892,-4.551812
270,10415,western africa,northern europe,3990.0,3882.0,3944.0,2977.0,2027.0,2485.0,2571.0,2097.0,2053.0,2001.0,1693.0,1010.0,1272.0,1344.0,1893.0,1829.0,1943.0,1284.0,1017.0,1213.0,1227.0,61.541307,11.573982,13.01892,-4.551812
271,10416,western africa,southern europe,3077.0,3126.0,3271.0,3551.0,6639.0,7645.0,8028.0,1644.0,1693.0,1793.0,2036.0,3572.0,4060.0,4298.0,1433.0,1433.0,1478.0,1515.0,3067.0,3585.0,3730.0,40.04744,-3.988746,13.01892,-4.551812
272,10417,western africa,western europe,22356.0,22244.0,20055.0,27004.0,22566.0,24361.0,25809.0,11341.0,11332.0,10241.0,13825.0,11595.0,12450.0,13215.0,11015.0,10912.0,9814.0,13179.0,10971.0,11911.0,12594.0,48.144353,7.037436,13.01892,-4.551812
273,10418,western africa,latin america and the caribbean,1234.0,1381.0,1315.0,1667.0,7211.0,15819.0,16317.0,632.0,740.0,697.0,912.0,3735.0,8576.0,8823.0,602.0,641.0,618.0,755.0,3476.0,7243.0,7494.0,19.432384,-100.460844,13.01892,-4.551812
274,10419,western africa,caribbean,150.0,192.0,229.0,528.0,4403.0,9412.0,9655.0,72.0,100.0,120.0,301.0,2253.0,5044.0,5141.0,78.0,92.0,109.0,227.0,2150.0,4368.0,4514.0,18.500124,-75.063329,13.01892,-4.551812
275,10420,western africa,central america,4.0,5.0,6.0,5.0,3.0,430.0,404.0,2.0,3.0,4.0,4.0,3.0,249.0,239.0,2.0,2.0,2.0,1.0,,181.0,165.0,17.145601,-94.557348,13.01892,-4.551812
276,10421,western africa,south america,1080.0,1184.0,1080.0,1134.0,2805.0,5977.0,6258.0,558.0,637.0,573.0,607.0,1479.0,3283.0,3443.0,522.0,547.0,507.0,527.0,1326.0,2694.0,2815.0,-12.684091,-56.063741,13.01892,-4.551812
277,10422,western africa,northern america,6845.0,7046.0,7025.0,5941.0,5016.0,5356.0,5505.0,3337.0,3489.0,3387.0,3268.0,2728.0,2897.0,3022.0,3508.0,3557.0,3638.0,2673.0,2288.0,2459.0,2483.0,43.947885,-98.041543,13.01892,-4.551812
278,10423,western africa,oceania,17.0,17.0,19.0,27.0,627.0,1852.0,1916.0,5.0,6.0,6.0,10.0,301.0,1008.0,1047.0,12.0,11.0,13.0,17.0,326.0,844.0,869.0,-21.439922,152.58884,13.01892,-4.551812
279,10424,western africa,australia and new zealand,17.0,17.0,19.0,27.0,27.0,45.0,45.0,5.0,6.0,6.0,10.0,11.0,23.0,24.0,12.0,11.0,13.0,17.0,16.0,22.0,21.0,-25.79385,138.356838,13.01892,-4.551812
280,12004,asia,world,48209949.0,46418044.0,49066986.0,53249787.0,66123640.0,77191249.0,85618502.0,25669852.0,24775923.0,26295146.0,29083644.0,37687306.0,44550946.0,49796904.0,22540097.0,21642121.0,22771840.0,24166143.0,28436334.0,32640303.0,35821598.0,,,47.594606,87.520641
281,12009,asia,latin america and the caribbean,118597.0,291724.0,407595.0,394800.0,426361.0,376798.0,414658.0,58940.0,140407.0,191613.0,186970.0,203055.0,192580.0,208809.0,59657.0,151317.0,215982.0,207830.0,223306.0,184218.0,205849.0,19.432384,-100.460844,47.594606,87.520641
282,12010,asia,oceania (excluding australia and new zealand),2456.0,1394.0,2827.0,2715.0,1983.0,1937.0,1948.0,1035.0,605.0,1277.0,1275.0,847.0,820.0,824.0,1421.0,789.0,1550.0,1440.0,1136.0,1117.0,1124.0,-6.82688,145.715927,47.594606,87.520641
283,12011,asia,australia and new zealand,41104.0,46014.0,55218.0,67585.0,86261.0,90494.0,99777.0,21786.0,24292.0,28810.0,36403.0,47033.0,48841.0,54550.0,19318.0,21722.0,26408.0,31182.0,39228.0,41653.0,45227.0,-25.79385,138.356838,47.594606,87.520641
284,12025,asia,africa,1777604.0,1953253.0,2164626.0,2335304.0,3426719.0,4166307.0,4720103.0,1076718.0,1212155.0,1370020.0,1492362.0,2246293.0,2644895.0,3031554.0,700886.0,741098.0,794606.0,842942.0,1180426.0,1521412.0,1688549.0,11.375205,18.667941,47.594606,87.520641
285,12026,asia,eastern africa,194702.0,217497.0,237550.0,321867.0,524984.0,651331.0,696185.0,115698.0,129344.0,141465.0,193375.0,298873.0,365646.0,411008.0,79004.0,88153.0,96085.0,128492.0,226111.0,285685.0,285177.0,1.284477,36.395127,47.594606,87.520641
286,12027,asia,middle africa,13459.0,12686.0,12786.0,8863.0,8219.0,8630.0,11235.0,5023.0,5955.0,7667.0,5191.0,5700.0,5874.0,7420.0,8436.0,6731.0,5119.0,3672.0,2519.0,2756.0,3815.0,0.245791,20.311119,47.594606,87.520641
287,12028,asia,northern africa,1553595.0,1703232.0,1890440.0,1973234.0,2847014.0,3454129.0,3955407.0,947598.0,1066496.0,1208444.0,1276952.0,1914972.0,2242932.0,2579679.0,605997.0,636736.0,681996.0,696282.0,932042.0,1211197.0,1375728.0,25.349166,20.092951,47.594606,87.520641
